,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,pid
3,2010-05-17,SEA,@OAK,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1198.0
4,2010-05-15,SEA,@TBR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1198.0
5,2010-05-12,SEA,@BAL,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1198.0
6,2010-05-07,SEA,LAA,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1198.0
7,2010-05-04,SEA,TBR,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1198.0
8,2010-05-01,SEA,TEX,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1198.0
9,2010-04-18,SEA,DET,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1198.0
10,2010-04-11,SEA,@TEX,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1198.0
11,2010-04-08,SEA,@OAK,0,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1198.0
0,2004-07-18,TEX,TOR,6,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1199.0
1,2004-07-17,TEX,TOR,5,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1199.0
2,2004-07-11,TEX,@BOS,9,PR,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1199.0
3,2004-07-08,TEX,@CLE,6,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1199.0
4,2004-07-07,TEX,@CLE,9,CF,1,4,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1.0,0.0,1199.0
5,2004-07-05,TEX,@CLE,9,CF,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.25,1199.0
6,2004-07-04,TEX,@HOU,9,PH-CF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1199.0
7,2004-07-03,TEX,@HOU,9,CF,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1199.0
8,2004-07-02,TEX,@HOU,8,CF,1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0.0,1199.0
9,2004-06-30,TEX,@SEA,9,CF,1,5,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.2,1199.0
10,2004-06-29,TEX,@SEA,9,CF,1,2,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.5,1199.0
11,2004-06-28,TEX,@SEA,8,CF,1,5,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.4,1199.0
12,2004-06-26,TEX,HOU,8,CF,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1199.0
13,2004-06-24,TEX,SEA,9,CF,1,4,4,2,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.5,1199.0
14,2004-06-23,TEX,SEA,9,CF,1,3,4,1,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0.0,0.33299999999999996,1199.0
15,2004-06-22,TEX,SEA,9,CF,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.25,1199.0
16,2004-06-20,TEX,@FLA,8,CF,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1199.0
17,2004-06-19,TEX,@FLA,9,CF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1199.0
18,2004-06-18,TEX,@FLA,8,CF,1,3,4,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0.0,0.33299999999999996,1199.0
19,2004-06-17,TEX,@CIN,8,CF,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1199.0
20,2004-06-16,TEX,@CIN,8,CF,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,1199.0
21,2004-06-15,TEX,@CIN,5,CF,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1199.0
0,2002-09-25,TBD,@NYY,7,1B,1,3,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.33299999999999996,1200.0
1,2002-09-24,TBD,@NYY,7,1B,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1200.0
2,2002-09-23,TBD,@NYY,7,1B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1200.0
3,2002-09-19,TBD,NYY,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1200.0
4,2002-09-18,TBD,NYY,5,DH,1,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,1200.0
5,2002-09-17,TBD,NYY,5,DH,1,3,5,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0.0,0.33299999999999996,1200.0
6,2002-09-15,TBD,@TOR,5,DH,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1200.0
7,2002-09-14,TBD,@TOR,7,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1200.0
8,2002-09-13,TBD,@TOR,5,DH,1,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.25,1200.0
9,2002-09-12,TBD,BOS,5,1B,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,1200.0
10,2002-09-11,TBD,BOS,5,DH,1,3,4,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0.0,0.33299999999999996,1200.0
11,2002-09-10,TBD,BOS,5,DH,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1200.0
12,2002-09-09,TBD,BOS,5,DH,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1200.0
13,2002-09-08,TBD,TEX,5,1B,1,4,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.25,1200.0
14,2002-09-07,TBD,TEX,5,1B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1200.0
15,2002-09-06,TBD,TEX,6,1B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1200.0
16,2002-09-05,TBD,ANA,5,1B,1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
17,2002-09-04,TBD,ANA,4,1B,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.5,1200.0
18,2002-09-03,TBD,ANA,6,1B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1200.0
20,2002-09-01,TBD,@TEX,6,1B,1,4,5,1,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0.0,0.25,1200.0
21,2002-08-31,TBD,@TEX,6,DH,1,4,5,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0.0,0.0,1200.0
22,2002-08-30,TBD,@TEX,5,DH,1,5,5,3,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0.0,0.6,1200.0
23,2002-08-29,TBD,@ANA,5,DH,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1200.0
24,2002-08-28,TBD,@ANA,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1200.0
25,2002-08-27,TBD,@ANA,5,DH,1,3,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.33299999999999996,1200.0
26,2002-08-25,TBD,@CHW,5,1B,1,4,4,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.5,1200.0
27,2002-08-24,TBD,@CHW,5,DH,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,1200.0
28,2002-08-23,TBD,@CHW,5,DH,1,2,5,1,0,1,0,0,2,1,2,0,0,0,1,0,0,0,0.0,0.5,1200.0
29,2002-08-22,TBD,@BAL,5,DH,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
30,2002-08-21,TBD,@BAL,5,DH,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1200.0
31,2002-08-20,TBD,@BAL,5,DH,1,5,5,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.2,1200.0
32,2002-08-19,TBD,@BAL,5,DH,1,4,5,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0.0,0.25,1200.0
33,2002-08-18,TBD,KCR,5,DH,1,3,5,1,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0.0,0.33299999999999996,1200.0
34,2002-08-17,TBD,KCR,5,1B,1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.0,0.0,1200.0
35,2002-08-16,TBD,KCR,5,1B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1200.0
36,2002-08-15,TBD,CLE,4,1B,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.5,1200.0
37,2002-08-14,TBD,CLE,5,1B,1,4,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.25,1200.0
38,2002-08-13,TBD,CLE,5,1B,1,2,4,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0.0,0.0,1200.0
40,2002-08-11,TBD,@KCR,5,DH,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1200.0
41,2002-08-10,TBD,@KCR,5,1B,1,5,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.2,1200.0
42,2002-08-09,TBD,@KCR,5,1B,1,4,6,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0.0,0.25,1200.0
43,2002-08-08,TBD,@CLE,5,DH,1,4,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
44,2002-08-07,TBD,@CLE,5,DH,1,4,4,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
45,2002-08-06,TBD,@CLE,5,DH,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
46,2002-08-05,TBD,CHW,5,DH,1,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,1200.0
47,2002-08-04,TBD,CHW,5,DH,1,5,5,3,3,0,0,0,1,1,0,0,2,0,0,0,0,0,0.0,0.6,1200.0
48,2002-08-03,TBD,CHW,4,DH,1,4,4,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
49,2002-08-02,TBD,CHW,4,1B,1,5,5,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.4,1200.0
50,2002-08-01,TBD,BAL,4,1B,1,2,4,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0.0,0.0,1200.0
51,2002-07-31,TBD,BAL,4,1B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1200.0
52,2002-07-30,TBD,BAL,4,1B,1,3,4,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0.33299999999999996,1200.0
53,2002-07-29,TBD,BAL,4,1B,1,5,5,3,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0.0,0.6,1200.0
54,2002-07-27,TBD,NYY,4,DH,1,3,4,1,0,1,0,0,2,1,0,0,1,1,0,0,0,0,0.0,0.33299999999999996,1200.0
55,2002-07-26,TBD,NYY,4,DH,1,5,5,2,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0.0,0.4,1200.0
56,2002-07-25,TBD,@BOS,4,1B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1200.0
57,2002-07-24,TBD,@BOS,3,1B,1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1200.0
58,2002-07-23,TBD,@BOS,3,DH,1,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.33299999999999996,1200.0
60,2002-07-23,TBD,@BOS,3,1B,1,4,4,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0.0,0.25,1200.0
61,2002-07-21,TBD,@TOR,3,1B,1,3,5,2,2,0,0,0,1,2,1,0,1,0,1,0,0,1,0.0,0.667,1200.0
62,2002-07-20,TBD,@TOR,3,1B,1,3,5,1,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0.0,0.33299999999999996,1200.0
63,2002-07-19,TBD,@TOR,3,1B,1,4,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.0,0.0,1200.0
64,2002-07-18,TBD,BOS,3,1B,1,3,5,1,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0.0,0.33299999999999996,1200.0
65,2002-07-17,TBD,BOS,3,DH,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1200.0
66,2002-07-16,TBD,OAK,3,DH,1,3,5,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,1200.0
67,2002-07-15,TBD,OAK,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1200.0
68,2002-07-14,TBD,SEA,3,1B,1,5,5,3,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0.0,0.6,1200.0
69,2002-07-13,TBD,SEA,3,1B,1,5,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.2,1200.0
70,2002-07-12,TBD,SEA,3,1B,1,3,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1200.0
71,2002-07-11,TBD,SEA,3,1B,1,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,1200.0
72,2002-07-07,TBD,@ANA,3,DH,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1200.0
73,2002-07-06,TBD,@ANA,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1200.0
74,2002-07-05,TBD,@ANA,3,1B,1,5,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0.0,1200.0
75,2002-07-04,TBD,@TEX,3,1B,1,3,5,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0.0,0.33299999999999996,1200.0
76,2002-07-03,TBD,@TEX,3,1B,1,5,5,2,1,0,0,1,1,3,0,0,0,0,0,0,1,0,0.0,0.4,1200.0
77,2002-06-30,TBD,FLA,3,1B,1,5,6,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.2,1200.0
78,2002-06-29,TBD,FLA,3,1B,1,4,5,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0.0,0.25,1200.0
80,2002-06-28,TBD,FLA,3,1B,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.25,1200.0
81,2002-06-27,TBD,TOR,3,1B,1,4,4,2,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0.0,0.5,1200.0
82,2002-06-26,TBD,TOR,3,1B,1,3,4,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0.33299999999999996,1200.0
83,2002-06-25,TBD,TOR,3,1B,1,5,5,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.6,1200.0
84,2002-06-23,TBD,@COL,3,1B,1,4,5,3,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0.75,1200.0
85,2002-06-22,TBD,@COL,4,1B,1,4,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.25,1200.0
86,2002-06-21,TBD,@COL,3,1B,1,4,5,1,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0.0,0.25,1200.0
87,2002-06-20,TBD,@SFG,3,1B,1,4,4,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.25,1200.0
88,2002-06-19,TBD,@SFG,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1200.0
89,2002-06-18,TBD,@SFG,3,1B,1,4,5,2,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0.0,0.5,1200.0
90,2002-06-16,TBD,@FLA,4,1B,1,4,4,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.5,1200.0
91,2002-06-15,TBD,@FLA,3,1B,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1200.0
92,2002-06-14,TBD,@FLA,3,1B,1,6,6,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.33299999999999996,1200.0
93,2002-06-12,TBD,LAD,3,1B,1,4,4,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.5,1200.0
94,2002-06-10,TBD,LAD,3,1B,1,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2,1200.0
95,2002-06-09,TBD,SDP,3,DH,1,4,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.0,1200.0
96,2002-06-08,TBD,SDP,3,DH,1,5,5,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.2,1200.0
97,2002-06-07,TBD,SDP,3,1B,1,4,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
98,2002-06-06,TBD,@TOR,3,1B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
100,2002-06-05,TBD,@TOR,3,1B,1,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2,1200.0
101,2002-06-04,TBD,@TOR,3,1B,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,1200.0
102,2002-06-03,TBD,@TOR,3,1B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
103,2002-06-02,TBD,OAK,4,1B,1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1200.0
104,2002-05-31,TBD,OAK,3,DH,1,5,6,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0.0,0.0,1200.0
105,2002-05-30,TBD,OAK,3,DH,1,3,5,2,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0.0,0.667,1200.0
106,2002-05-29,TBD,SEA,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1200.0
107,2002-05-28,TBD,SEA,3,1B,1,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,1200.0
108,2002-05-26,TBD,@OAK,4,1B,1,3,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0,1200.0
109,2002-05-25,TBD,@OAK,3,1B,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.25,1200.0
110,2002-05-24,TBD,@OAK,3,1B,1,5,5,2,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0.0,0.4,1200.0
111,2002-05-23,TBD,@SEA,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1200.0
112,2002-05-22,TBD,@SEA,4,1B,1,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,1200.0
113,2002-05-21,TBD,@SEA,4,1B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1200.0
114,2002-05-19,TBD,@BAL,4,1B,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1200.0
115,2002-05-18,TBD,@BAL,4,1B,1,5,5,3,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.6,1200.0
116,2002-05-17,TBD,@BAL,3,1B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.25,1200.0
117,2002-05-16,TBD,@NYY,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1200.0
118,2002-05-15,TBD,@NYY,4,1B,1,5,5,3,0,1,0,2,2,4,0,0,2,0,0,0,0,0,0.0,0.6,1200.0
120,2002-05-14,TBD,@NYY,4,1B,1,4,4,2,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0.0,0.5,1200.0
121,2002-05-12,TBD,BAL,3,1B,1,4,4,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.5,1200.0
122,2002-05-11,TBD,BAL,3,1B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.25,1200.0
123,2002-05-10,TBD,BAL,3,1B,1,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1200.0
124,2002-05-09,TBD,NYY,4,1B,1,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.33299999999999996,1200.0
125,2002-05-08,TBD,NYY,4,1B,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
126,2002-05-07,TBD,NYY,4,1B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1200.0
127,2002-05-06,TBD,BOS,5,1B,1,4,4,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0.25,1200.0
128,2002-05-05,TBD,BOS,4,1B,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.25,1200.0
129,2002-05-04,TBD,BOS,4,1B,1,3,4,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0.0,0.667,1200.0
130,2002-05-03,TBD,BOS,4,1B,1,4,4,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
131,2002-05-02,TBD,@MIN,3,1B,1,5,5,3,2,1,0,0,2,1,0,0,1,0,0,0,0,0,0.0,0.6,1200.0
132,2002-05-01,TBD,@MIN,4,1B,1,3,4,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,0.667,1200.0
133,2002-04-30,TBD,@MIN,3,1B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,1200.0
134,2002-04-29,TBD,@MIN,3,1B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
135,2002-04-27,TBD,@BOS,3,1B,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1200.0
136,2002-04-26,TBD,@BOS,3,1B,1,4,4,2,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0.0,0.5,1200.0
137,2002-04-25,TBD,MIN,3,1B,1,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.0,0.0,1200.0
138,2002-04-24,TBD,MIN,3,1B,1,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.25,1200.0
140,2002-04-23,TBD,MIN,3,1B,1,4,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.25,1200.0
141,2002-04-18,TBD,@DET,3,1B,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1200.0
142,2002-04-17,TBD,@DET,3,1B,1,4,4,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
143,2002-04-16,TBD,@DET,3,1B,1,4,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1200.0
144,2002-04-14,TBD,TOR,3,1B,1,3,5,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0.0,0.33299999999999996,1200.0
145,2002-04-13,TBD,TOR,3,1B,1,4,5,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.5,1200.0
146,2002-04-12,TBD,TOR,3,1B,1,4,5,1,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0.0,0.25,1200.0
147,2002-04-11,TBD,@BAL,3,1B,1,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.33299999999999996,1200.0
148,2002-04-10,TBD,@BAL,3,1B,1,5,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.4,1200.0
149,2002-04-07,TBD,@NYY,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1200.0
150,2002-04-06,TBD,@NYY,3,1B,1,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.25,1200.0
151,2002-04-05,TBD,@NYY,3,1B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1200.0
152,2002-04-04,TBD,DET,3,1B,1,5,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.4,1200.0
153,2002-04-03,TBD,DET,3,1B,1,5,5,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0.0,0.2,1200.0
154,2002-04-02,TBD,DET,3,1B,1,3,5,2,2,0,0,0,1,2,2,1,0,0,0,0,0,0,0.0,0.667,1200.0
0,2016-06-03,LAD,ATL,8,LF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1201.0
1,2016-06-02,LAD,@CHC,7,LF,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1201.0
2,2016-06-01,LAD,@CHC,8,LF,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1201.0
3,2016-05-31,LAD,@CHC,8,LF,1,3,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.33299999999999996,1201.0
4,2016-05-30,LAD,@CHC,8,LF,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1201.0
5,2016-05-28,LAD,@NYM,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1201.0
6,2016-05-27,LAD,@NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1201.0
7,2016-05-24,LAD,CIN,7,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1201.0
8,2016-05-22,LAD,@SDP,9,LF,1,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,1201.0
9,2016-05-20,LAD,@SDP,1,PH-LF,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1201.0
10,2016-05-19,LAD,@LAA,9,DH,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1201.0
11,2016-05-18,LAD,@LAA,9,DH,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,1201.0
12,2016-05-16,LAD,LAA,8,LF,1,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.25,1201.0
13,2016-05-14,LAD,STL,8,LF,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1201.0
